EXT1,EXT2,EXT3,EXT4,EXT5,EXT6,EXT7,EXT8,EXT9,EXT10,EST1,EST2,EST3,EST4,EST5,EST6,EST7,EST8,EST9,EST10,AGR1,AGR2,AGR3,AGR4,AGR5,AGR6,AGR7,AGR8,AGR9,AGR10,CSN1,CSN2,CSN3,CSN4,CSN5,CSN6,CSN7,CSN8,CSN9,CSN10,OPN1,OPN2,OPN3,OPN4,OPN5,OPN6,OPN7,OPN8,OPN9,OPN10,country,Clusters
3.0,1.0,5.0,4.0,5.0,1.0,5.0,2.0,4.0,2.0,4.0,3.0,5.0,2.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,5.0,5.0,4.0,2.0,4.0,1.0,3.0,4.0,4.0,3.0,4.0,5.0,3.0,1.0,4.0,4.0,3.0,3.0,2.0,5.0,2.0,5.0,2.0,4.0,1.0,4.0,5.0,5.0,4.0,GB,4
5.0,1.0,5.0,1.0,5.0,1.0,5.0,1.0,5.0,1.0,2.0,4.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,4.0,4.0,2.0,4.0,2.0,4.0,4.0,4.0,2.0,3.0,5.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,5.0,2.0,0.0,1.0,5.0,3.0,3.0,4.0,GB,1
4.0,1.0,4.0,2.0,4.0,1.0,4.0,3.0,4.0,2.0,4.0,4.0,4.0,3.0,2.0,4.0,3.0,3.0,4.0,2.0,3.0,4.0,2.0,4.0,1.0,4.0,1.0,4.0,4.0,5.0,5.0,4.0,5.0,1.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,1.0,5.0,3.0,4.0,4.0,NL,3
1.0,5.0,2.0,4.0,2.0,3.0,1.0,4.0,2.0,5.0,2.0,4.0,2.0,5.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,4.0,1.0,4.0,3.0,3.0,4.0,4.0,3.0,5.0,3.0,3.0,3.0,2.0,2.0,2.0,4.0,2.0,4.0,3.0,5.0,1.0,4.0,1.0,5.0,1.0,5.0,5.0,4.0,5.0,GB,0
2.0,1.0,3.0,4.0,4.0,2.0,4.0,3.0,4.0,2.0,5.0,1.0,5.0,1.0,4.0,5.0,4.0,4.0,4.0,5.0,1.0,5.0,1.0,5.0,2.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,3.0,3.0,3.0,3.0,4.0,2.0,4.0,2.0,4.0,1.0,4.0,3.0,5.0,5.0,US,3
2.0,1.0,5.0,4.0,4.0,2.0,5.0,4.0,2.0,3.0,2.0,4.0,5.0,4.0,2.0,4.0,2.0,1.0,4.0,2.0,5.0,5.0,2.0,4.0,2.0,5.0,2.0,5.0,4.0,2.0,4.0,4.0,4.0,2.0,1.0,2.0,3.0,2.0,5.0,4.0,4.0,3.0,4.0,2.0,4.0,2.0,4.0,4.0,5.0,5.0,CA,4
3.0,2.0,1.0,4.0,3.0,3.0,5.0,5.0,1.0,5.0,5.0,2.0,5.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,1.0,5.0,1.0,5.0,1.0,3.0,2.0,4.0,4.0,4.0,5.0,5.0,4.0,1.0,1.0,4.0,4.0,5.0,2.0,5.0,3.0,1.0,1.0,1.0,4.0,4.0,5.0,2.0,5.0,2.0,DE,1
3.0,3.0,4.0,3.0,3.0,3.0,2.0,3.0,3.0,4.0,2.0,4.0,4.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,5.0,4.0,2.0,3.0,4.0,4.0,2.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,2.0,4.0,4.0,3.0,1.0,3.0,2.0,3.0,3.0,4.0,3.0,3.0,4.0,2.0,4.0,3.0,PT,0
2.0,5.0,1.0,5.0,2.0,4.0,1.0,5.0,3.0,5.0,4.0,2.0,4.0,2.0,1.0,2.0,3.0,3.0,4.0,4.0,2.0,3.0,1.0,4.0,2.0,5.0,2.0,4.0,4.0,4.0,2.0,4.0,5.0,5.0,1.0,5.0,2.0,4.0,1.0,4.0,2.0,2.0,4.0,2.0,3.0,2.0,4.0,2.0,5.0,5.0,US,0
5.0,1.0,3.0,1.0,5.0,1.0,5.0,1.0,5.0,1.0,5.0,1.0,4.0,1.0,2.0,4.0,4.0,5.0,5.0,5.0,3.0,3.0,5.0,2.0,3.0,2.0,3.0,3.0,1.0,4.0,1.0,5.0,4.0,3.0,1.0,5.0,1.0,5.0,1.0,1.0,5.0,1.0,5.0,1.0,5.0,1.0,4.0,5.0,3.0,5.0,GB,3
5.0,1.0,5.0,1.0,5.0,1.0,5.0,1.0,5.0,1.0,1.0,4.0,1.0,5.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,5.0,1.0,4.0,1.0,5.0,1.0,4.0,5.0,5.0,4.0,4.0,5.0,1.0,3.0,4.0,5.0,4.0,5.0,5.0,3.0,4.0,5.0,4.0,4.0,1.0,5.0,1.0,3.0,5.0,US,0
4.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,1.0,5.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,4.0,4.0,2.0,3.0,4.0,4.0,4.0,0.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,2.0,3.0,2.0,4.0,2.0,4.0,3.0,4.0,4.0,US,0
4.0,1.0,4.0,1.0,5.0,1.0,5.0,2.0,4.0,3.0,1.0,5.0,4.0,2.0,2.0,3.0,5.0,4.0,5.0,4.0,3.0,4.0,5.0,3.0,2.0,2.0,2.0,1.0,2.0,5.0,5.0,5.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,1.0,5.0,1.0,4.0,1.0,5.0,4.0,4.0,5.0,NL,3
5.0,1.0,5.0,1.0,5.0,1.0,5.0,1.0,5.0,1.0,4.0,4.0,4.0,4.0,2.0,2.0,4.0,4.0,2.0,2.0,2.0,5.0,2.0,4.0,1.0,2.0,1.0,4.0,5.0,5.0,4.0,4.0,4.0,1.0,4.0,1.0,5.0,1.0,5.0,4.0,5.0,2.0,5.0,2.0,4.0,1.0,4.0,1.0,4.0,4.0,US,3
5.0,1.0,5.0,1.0,5.0,1.0,5.0,1.0,5.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,5.0,1.0,5.0,1.0,1.0,5.0,5.0,4.0,4.0,4.0,1.0,4.0,1.0,1.0,1.0,3.0,3.0,4.0,1.0,4.0,1.0,5.0,1.0,1.0,2.0,4.0,5.0,US,1
4.0,1.0,4.0,1.0,4.0,2.0,4.0,2.0,4.0,2.0,2.0,4.0,2.0,5.0,2.0,2.0,2.0,1.0,1.0,1.0,5.0,4.0,2.0,2.0,4.0,2.0,2.0,4.0,2.0,4.0,2.0,4.0,4.0,4.0,4.0,2.0,3.0,2.0,3.0,4.0,3.0,5.0,1.0,4.0,4.0,4.0,4.0,3.0,2.0,2.0,US,0
4.0,2.0,5.0,2.0,5.0,1.0,5.0,5.0,2.0,1.0,5.0,3.0,5.0,2.0,2.0,5.0,5.0,4.0,4.0,3.0,2.0,4.0,1.0,5.0,1.0,5.0,2.0,5.0,5.0,5.0,4.0,3.0,5.0,3.0,3.0,1.0,5.0,3.0,5.0,5.0,2.0,2.0,3.0,3.0,3.0,3.0,4.0,1.0,5.0,4.0,US,4
3.0,1.0,4.0,2.0,4.0,2.0,3.0,3.0,3.0,2.0,3.0,4.0,3.0,1.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,4.0,2.0,5.0,2.0,5.0,1.0,3.0,4.0,4.0,2.0,2.0,4.0,2.0,3.0,2.0,3.0,3.0,4.0,3.0,4.0,2.0,4.0,3.0,3.0,1.0,2.0,4.0,4.0,3.0,US,1
4.0,1.0,4.0,4.0,4.0,2.0,4.0,4.0,2.0,2.0,4.0,3.0,4.0,2.0,2.0,4.0,4.0,3.0,2.0,4.0,1.0,4.0,3.0,4.0,2.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,3.0,4.0,4.0,3.0,4.0,4.0,2.0,4.0,4.0,2.0,3.0,2.0,4.0,2.0,4.0,3.0,US,3
2.0,5.0,2.0,5.0,1.0,5.0,1.0,5.0,1.0,5.0,5.0,2.0,4.0,1.0,4.0,4.0,3.0,4.0,2.0,2.0,1.0,4.0,3.0,4.0,2.0,4.0,2.0,4.0,4.0,4.0,5.0,2.0,4.0,2.0,3.0,2.0,5.0,3.0,4.0,5.0,4.0,4.0,2.0,4.0,4.0,5.0,4.0,4.0,4.0,1.0,US,4
4.0,2.0,4.0,2.0,4.0,3.0,3.0,2.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,2.0,4.0,4.0,4.0,2.0,4.0,3.0,2.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,2.0,2.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,2.0,4.0,3.0,4.0,4.0,US,4
3.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,2.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,5.0,4.0,1.0,4.0,2.0,4.0,2.0,4.0,3.0,4.0,4.0,2.0,4.0,2.0,3.0,2.0,4.0,2.0,4.0,3.0,3.0,2.0,4.0,2.0,3.0,2.0,3.0,3.0,3.0,4.0,US,1
4.0,2.0,5.0,2.0,4.0,2.0,5.0,4.0,4.0,2.0,3.0,4.0,2.0,4.0,3.0,1.0,2.0,2.0,4.0,1.0,4.0,2.0,4.0,2.0,4.0,3.0,3.0,2.0,2.0,3.0,4.0,4.0,4.0,2.0,4.0,2.0,4.0,3.0,5.0,4.0,3.0,3.0,2.0,3.0,5.0,3.0,4.0,3.0,3.0,5.0,US,0
3.0,3.0,4.0,3.0,2.0,5.0,3.0,3.0,4.0,4.0,2.0,5.0,4.0,2.0,5.0,4.0,3.0,3.0,5.0,4.0,4.0,4.0,5.0,3.0,5.0,3.0,4.0,3.0,2.0,2.0,5.0,1.0,5.0,1.0,3.0,1.0,5.0,3.0,4.0,4.0,4.0,2.0,3.0,4.0,5.0,3.0,5.0,4.0,4.0,4.0,US,4
3.0,2.0,4.0,2.0,4.0,2.0,4.0,2.0,3.0,4.0,4.0,3.0,4.0,2.0,3.0,4.0,2.0,3.0,4.0,2.0,3.0,4.0,3.0,4.0,2.0,4.0,3.0,3.0,4.0,2.0,2.0,5.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,3.0,5.0,1.0,3.0,3.0,4.0,3.0,5.0,4.0,2.0,4.0,US,3
4.0,3.0,4.0,3.0,4.0,3.0,2.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,1.0,4.0,2.0,4.0,2.0,4.0,3.0,4.0,4.0,4.0,4.0,2.0,5.0,4.0,4.0,3.0,5.0,2.0,4.0,4.0,4.0,3.0,5.0,3.0,3.0,2.0,3.0,2.0,4.0,4.0,US,4
3.0,1.0,4.0,2.0,4.0,1.0,4.0,1.0,4.0,1.0,5.0,2.0,4.0,2.0,3.0,3.0,4.0,3.0,4.0,3.0,1.0,5.0,1.0,5.0,1.0,5.0,1.0,4.0,4.0,4.0,4.0,3.0,4.0,2.0,3.0,3.0,4.0,1.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,2.0,3.0,3.0,3.0,3.0,US,3
3.0,5.0,3.0,4.0,4.0,2.0,4.0,5.0,2.0,1.0,1.0,5.0,3.0,5.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,5.0,1.0,3.0,2.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,5.0,1.0,3.0,2.0,5.0,3.0,5.0,5.0,3.0,1.0,5.0,1.0,4.0,1.0,4.0,2.0,4.0,4.0,MT,0
2.0,4.0,4.0,4.0,2.0,3.0,2.0,4.0,3.0,4.0,4.0,2.0,4.0,2.0,3.0,4.0,4.0,3.0,4.0,3.0,1.0,4.0,4.0,4.0,2.0,4.0,2.0,4.0,5.0,2.0,2.0,4.0,4.0,3.0,2.0,4.0,3.0,4.0,3.0,2.0,2.0,2.0,3.0,1.0,4.0,3.0,4.0,2.0,5.0,4.0,US,1
3.0,1.0,4.0,1.0,4.0,1.0,2.0,2.0,4.0,2.0,3.0,2.0,4.0,3.0,2.0,4.0,2.0,2.0,4.0,2.0,2.0,5.0,4.0,4.0,2.0,5.0,1.0,5.0,4.0,4.0,3.0,3.0,4.0,3.0,1.0,3.0,3.0,4.0,4.0,4.0,5.0,2.0,4.0,3.0,3.0,1.0,4.0,4.0,5.0,3.0,US,3
1.0,2.0,3.0,5.0,3.0,4.0,3.0,1.0,0.0,4.0,3.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,4.0,1.0,4.0,1.0,5.0,4.0,3.0,3.0,1.0,3.0,1.0,5.0,1.0,5.0,1.0,5.0,3.0,3.0,3.0,2.0,5.0,3.0,3.0,3.0,3.0,2.0,3.0,US,1
4.0,2.0,4.0,3.0,4.0,2.0,4.0,3.0,4.0,2.0,2.0,4.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,3.0,4.0,2.0,4.0,2.0,4.0,2.0,3.0,4.0,4.0,4.0,US,0
3.0,4.0,3.0,3.0,2.0,2.0,2.0,4.0,3.0,4.0,2.0,5.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,4.0,1.0,4.0,2.0,2.0,2.0,4.0,4.0,3.0,2.0,2.0,4.0,2.0,5.0,2.0,4.0,3.0,3.0,4.0,5.0,1.0,4.0,2.0,5.0,2.0,4.0,4.0,4.0,4.0,US,0
4.0,2.0,4.0,2.0,4.0,2.0,4.0,2.0,5.0,2.0,1.0,5.0,2.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,4.0,1.0,4.0,3.0,3.0,3.0,4.0,2.0,3.0,5.0,1.0,5.0,1.0,5.0,1.0,5.0,2.0,4.0,4.0,5.0,1.0,4.0,2.0,4.0,2.0,5.0,4.0,2.0,5.0,US,0
3.0,1.0,4.0,1.0,4.0,1.0,4.0,2.0,5.0,2.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,3.0,5.0,3.0,4.0,4.0,5.0,4.0,2.0,5.0,3.0,2.0,2.0,4.0,2.0,4.0,4.0,5.0,2.0,5.0,2.0,5.0,2.0,4.0,4.0,4.0,5.0,US,4
1.0,5.0,1.0,5.0,1.0,2.0,1.0,5.0,1.0,5.0,4.0,2.0,4.0,1.0,4.0,5.0,4.0,4.0,5.0,5.0,4.0,3.0,4.0,4.0,2.0,2.0,2.0,4.0,3.0,1.0,5.0,2.0,5.0,3.0,2.0,2.0,5.0,1.0,5.0,4.0,5.0,1.0,4.0,2.0,4.0,1.0,5.0,5.0,4.0,4.0,US,3
1.0,3.0,2.0,4.0,2.0,3.0,1.0,3.0,4.0,5.0,5.0,2.0,5.0,1.0,2.0,2.0,4.0,4.0,2.0,4.0,3.0,3.0,2.0,4.0,2.0,4.0,2.0,4.0,2.0,3.0,4.0,4.0,4.0,4.0,3.0,2.0,4.0,3.0,3.0,3.0,5.0,3.0,4.0,3.0,2.0,2.0,4.0,4.0,4.0,2.0,US,3
4.0,1.0,5.0,2.0,4.0,1.0,5.0,2.0,5.0,2.0,3.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,2.0,3.0,3.0,4.0,1.0,3.0,3.0,3.0,4.0,3.0,4.0,2.0,1.0,3.0,4.0,3.0,5.0,4.0,2.0,3.0,3.0,3.0,3.0,2.0,4.0,2.0,3.0,3.0,US,0
3.0,4.0,3.0,4.0,3.0,1.0,1.0,2.0,5.0,5.0,3.0,3.0,5.0,3.0,3.0,2.0,4.0,5.0,3.0,3.0,1.0,3.0,5.0,5.0,2.0,4.0,1.0,2.0,5.0,3.0,2.0,1.0,5.0,3.0,1.0,5.0,3.0,3.0,4.0,1.0,5.0,2.0,5.0,1.0,5.0,1.0,4.0,5.0,4.0,5.0,AU,3
3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,4.0,4.0,3.0,4.0,2.0,2.0,4.0,4.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,4.0,2.0,4.0,2.0,2.0,2.0,3.0,4.0,3.0,2.0,2.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,2.0,3.0,2.0,3.0,4.0,4.0,3.0,3.0,2.0,US,1
5.0,2.0,4.0,3.0,1.0,2.0,3.0,1.0,5.0,5.0,5.0,1.0,5.0,2.0,5.0,3.0,4.0,5.0,3.0,4.0,1.0,4.0,1.0,5.0,1.0,5.0,1.0,5.0,5.0,5.0,4.0,1.0,5.0,3.0,1.0,2.0,4.0,2.0,3.0,4.0,5.0,4.0,5.0,2.0,5.0,1.0,5.0,5.0,5.0,5.0,US,3
5.0,1.0,5.0,1.0,4.0,2.0,5.0,1.0,5.0,2.0,4.0,4.0,5.0,1.0,4.0,4.0,5.0,5.0,4.0,5.0,4.0,4.0,5.0,5.0,3.0,4.0,1.0,4.0,4.0,4.0,2.0,4.0,5.0,5.0,1.0,5.0,5.0,5.0,1.0,4.0,5.0,5.0,5.0,3.0,4.0,1.0,4.0,5.0,4.0,4.0,KE,4
4.0,3.0,5.0,3.0,3.0,3.0,2.0,3.0,2.0,5.0,1.0,5.0,1.0,2.0,1.0,2.0,4.0,4.0,2.0,4.0,1.0,5.0,2.0,3.0,2.0,4.0,2.0,4.0,4.0,4.0,3.0,4.0,5.0,2.0,1.0,4.0,2.0,2.0,4.0,2.0,5.0,2.0,4.0,2.0,0.0,2.0,4.0,0.0,4.0,4.0,US,1
1.0,0.0,3.0,4.0,3.0,1.0,1.0,5.0,3.0,5.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,2.0,3.0,1.0,5.0,1.0,3.0,3.0,5.0,3.0,3.0,3.0,5.0,3.0,1.0,5.0,1.0,4.0,1.0,5.0,1.0,3.0,5.0,1.0,1.0,3.0,1.0,5.0,1.0,5.0,1.0,5.0,5.0,US,1
3.0,4.0,4.0,5.0,3.0,2.0,4.0,5.0,3.0,5.0,5.0,3.0,5.0,4.0,3.0,3.0,1.0,1.0,4.0,1.0,2.0,5.0,2.0,5.0,1.0,5.0,2.0,0.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,5.0,3.0,3.0,4.0,5.0,3.0,4.0,5.0,4.0,4.0,1.0,4.0,3.0,4.0,3.0,US,4
1.0,5.0,3.0,5.0,1.0,5.0,1.0,5.0,1.0,5.0,5.0,1.0,5.0,1.0,1.0,1.0,3.0,4.0,5.0,5.0,1.0,1.0,1.0,4.0,1.0,4.0,2.0,5.0,4.0,1.0,4.0,5.0,5.0,5.0,1.0,5.0,5.0,3.0,5.0,3.0,4.0,5.0,5.0,4.0,4.0,1.0,5.0,4.0,5.0,5.0,US,3
5.0,1.0,5.0,1.0,4.0,1.0,2.0,2.0,4.0,2.0,3.0,4.0,3.0,5.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,4.0,1.0,5.0,2.0,5.0,2.0,5.0,4.0,5.0,4.0,3.0,4.0,4.0,1.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,2.0,3.0,3.0,4.0,5.0,US,0
2.0,4.0,4.0,3.0,3.0,4.0,2.0,4.0,3.0,5.0,1.0,4.0,3.0,2.0,2.0,2.0,4.0,2.0,3.0,2.0,1.0,5.0,1.0,5.0,1.0,5.0,1.0,4.0,5.0,4.0,4.0,3.0,5.0,3.0,2.0,4.0,4.0,3.0,5.0,4.0,4.0,1.0,5.0,1.0,4.0,1.0,4.0,4.0,5.0,5.0,US,0
1.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,5.0,4.0,2.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,4.0,1.0,3.0,1.0,5.0,1.0,3.0,3.0,3.0,3.0,1.0,3.0,1.0,3.0,1.0,5.0,2.0,3.0,4.0,4.0,1.0,2.0,2.0,3.0,1.0,4.0,4.0,2.0,3.0,US,1
4.0,2.0,3.0,2.0,5.0,2.0,5.0,3.0,1.0,1.0,5.0,1.0,5.0,4.0,1.0,4.0,4.0,4.0,3.0,2.0,2.0,5.0,2.0,4.0,2.0,3.0,2.0,4.0,4.0,4.0,3.0,4.0,5.0,4.0,1.0,4.0,2.0,3.0,1.0,3.0,5.0,1.0,5.0,1.0,3.0,2.0,5.0,5.0,4.0,5.0,GB,3
2.0,2.0,4.0,2.0,4.0,2.0,4.0,2.0,3.0,3.0,4.0,2.0,5.0,1.0,3.0,3.0,4.0,3.0,4.0,4.0,1.0,5.0,3.0,4.0,2.0,2.0,2.0,4.0,3.0,4.0,3.0,5.0,4.0,2.0,1.0,2.0,4.0,2.0,4.0,4.0,4.0,1.0,3.0,1.0,3.0,3.0,4.0,3.0,4.0,4.0,GB,3
3.0,4.0,3.0,4.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,1.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,0.0,3.0,4.0,2.0,3.0,4.0,3.0,4.0,4.0,3.0,2.0,4.0,5.0,2.0,2.0,2.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,1.0,0.0,3.0,3.0,4.0,US,1
3.0,2.0,5.0,2.0,5.0,2.0,4.0,3.0,4.0,2.0,3.0,3.0,5.0,3.0,2.0,5.0,5.0,3.0,4.0,5.0,1.0,5.0,2.0,5.0,1.0,4.0,1.0,5.0,5.0,3.0,4.0,3.0,4.0,2.0,3.0,2.0,4.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,4.0,3.0,US,1
3.0,2.0,5.0,3.0,4.0,2.0,4.0,4.0,3.0,2.0,2.0,4.0,3.0,4.0,3.0,2.0,2.0,1.0,3.0,1.0,1.0,5.0,1.0,5.0,1.0,5.0,1.0,5.0,4.0,5.0,3.0,3.0,3.0,2.0,2.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0,US,0
1.0,3.0,1.0,5.0,2.0,2.0,1.0,5.0,2.0,5.0,4.0,3.0,5.0,2.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,2.0,1.0,3.0,3.0,4.0,2.0,3.0,3.0,2.0,4.0,5.0,3.0,3.0,2.0,3.0,5.0,3.0,4.0,3.0,4.0,2.0,3.0,2.0,3.0,3.0,4.0,2.0,3.0,3.0,US,3
2.0,3.0,5.0,4.0,5.0,2.0,4.0,4.0,4.0,3.0,4.0,4.0,2.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,5.0,1.0,5.0,1.0,5.0,2.0,5.0,4.0,4.0,4.0,2.0,3.0,2.0,2.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,2.0,5.0,1.0,4.0,2.0,3.0,5.0,US,0
4.0,2.0,4.0,2.0,5.0,2.0,5.0,4.0,2.0,3.0,3.0,5.0,5.0,0.0,3.0,2.0,4.0,3.0,4.0,3.0,2.0,5.0,1.0,4.0,2.0,2.0,2.0,4.0,5.0,3.0,2.0,1.0,5.0,2.0,3.0,1.0,4.0,4.0,2.0,3.0,3.0,2.0,4.0,2.0,3.0,3.0,4.0,3.0,5.0,3.0,AU,1
2.0,2.0,3.0,4.0,2.0,1.0,1.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,4.0,4.0,4.0,4.0,3.0,4.0,2.0,5.0,4.0,2.0,2.0,4.0,5.0,4.0,4.0,5.0,5.0,4.0,1.0,5.0,2.0,5.0,1.0,5.0,3.0,5.0,4.0,FR,3
4.0,1.0,5.0,1.0,5.0,2.0,5.0,2.0,4.0,2.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,2.0,2.0,4.0,2.0,4.0,2.0,4.0,2.0,3.0,4.0,4.0,3.0,2.0,4.0,2.0,3.0,2.0,5.0,3.0,5.0,4.0,4.0,2.0,3.0,3.0,4.0,2.0,4.0,4.0,3.0,3.0,CA,3
4.0,1.0,5.0,1.0,5.0,1.0,5.0,4.0,5.0,1.0,5.0,2.0,5.0,4.0,3.0,4.0,4.0,2.0,4.0,1.0,4.0,5.0,3.0,4.0,2.0,5.0,1.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,3.0,3.0,5.0,1.0,4.0,3.0,3.0,2.0,4.0,4.0,5.0,5.0,5.0,4.0,5.0,4.0,US,4
1.0,5.0,1.0,5.0,1.0,5.0,1.0,5.0,1.0,5.0,4.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,2.0,3.0,3.0,2.0,3.0,4.0,3.0,3.0,2.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,4.0,2.0,4.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,US,1
1.0,4.0,3.0,5.0,1.0,1.0,1.0,5.0,3.0,5.0,3.0,5.0,4.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,0.0,3.0,1.0,4.0,3.0,5.0,2.0,5.0,2.0,3.0,5.0,2.0,3.0,3.0,5.0,3.0,5.0,3.0,5.0,4.0,1.0,3.0,5.0,2.0,5.0,1.0,4.0,1.0,5.0,5.0,US,0
4.0,1.0,5.0,2.0,5.0,1.0,5.0,2.0,4.0,3.0,3.0,3.0,2.0,5.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,4.0,2.0,4.0,2.0,4.0,3.0,5.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,3.0,4.0,4.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,US,1
2.0,1.0,4.0,3.0,5.0,2.0,2.0,2.0,3.0,2.0,4.0,2.0,5.0,1.0,3.0,4.0,4.0,5.0,3.0,4.0,1.0,5.0,2.0,5.0,1.0,4.0,2.0,5.0,5.0,4.0,2.0,4.0,5.0,3.0,2.0,5.0,4.0,4.0,2.0,5.0,5.0,2.0,4.0,1.0,3.0,2.0,4.0,4.0,5.0,3.0,US,3
3.0,4.0,3.0,4.0,2.0,2.0,3.0,3.0,4.0,5.0,4.0,0.0,5.0,4.0,2.0,2.0,3.0,4.0,2.0,2.0,2.0,2.0,1.0,4.0,2.0,3.0,2.0,3.0,4.0,4.0,2.0,5.0,5.0,1.0,2.0,2.0,4.0,3.0,4.0,0.0,3.0,1.0,4.0,1.0,5.0,2.0,5.0,3.0,5.0,5.0,CH,0
3.0,2.0,5.0,1.0,5.0,2.0,4.0,3.0,2.0,1.0,1.0,4.0,3.0,4.0,2.0,5.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,5.0,3.0,4.0,1.0,4.0,4.0,5.0,4.0,1.0,5.0,1.0,5.0,1.0,5.0,1.0,4.0,5.0,4.0,1.0,4.0,1.0,3.0,1.0,5.0,4.0,4.0,4.0,CA,0
2.0,3.0,3.0,4.0,2.0,3.0,4.0,4.0,2.0,4.0,4.0,4.0,5.0,5.0,3.0,4.0,1.0,1.0,1.0,1.0,5.0,5.0,1.0,5.0,1.0,5.0,1.0,4.0,5.0,3.0,4.0,2.0,4.0,3.0,2.0,2.0,3.0,2.0,4.0,4.0,2.0,3.0,3.0,1.0,2.0,4.0,2.0,2.0,3.0,3.0,GB,1
